Citation,Tag,ExpMM,ExpYY,State,Make,Address,ViolCode,Description,ViolFine,ViolDate,Balance,PenaltyDate,OpenFine,OpenPenalty,ImportDate,Neighborhood,PoliceDistrict,CouncilDistrict,Location,2010 Census Neighborhoods,2010 Census Wards Precincts,Zip Codes
56539506,8DX2993,07,21,MD,FORD,Pulaski Hwy EB @ N North Point,030,Red Light Violation,75.00,07/23/2020 11:23:00 AM,75.00,,75.00,0.00,,,,,,,,
56539480,9DW7486,08,20,MD,HOND,Reisterstown Rd SB @ W Cold Sp,030,Red Light Violation,75.00,07/23/2020 11:22:00 AM,75.00,,75.00,0.00,,,,,,,,
56539787,8DS1367,03,21,MD,NISS,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 11:22:00 AM,75.00,,75.00,0.00,,,,,,,,
56540439,UMJ8221,00,0,VA,NISS,Loch Raven Blvd SB @ E Belvede,030,Red Light Violation,75.00,07/23/2020 11:13:00 AM,75.00,,75.00,0.00,,,,,,,,
56540405,5CF8873,02,22,MD,VOLV,W Lombard St WB @ S Charles St,030,Red Light Violation,75.00,07/23/2020 11:08:00 AM,75.00,,75.00,0.00,,,,,,,,
56540397,3DG4848,05,22,MD,TOYT,Loch Raven Blvd SB @ E Belvede,030,Red Light Violation,75.00,07/23/2020 11:08:00 AM,75.00,,75.00,0.00,,,,,,,,
56540389,4CZ2028,07,21,MD,CHEV,Pulaski Hwy EB @ Moravia Park,030,Red Light Violation,75.00,07/23/2020 11:07:00 AM,75.00,,75.00,0.00,,,,,,,,
56540371,1CV1211,03,21,MD,ACUR,E North Ave EB @ Harford Ave/R,030,Red Light Violation,75.00,07/23/2020 11:07:00 AM,75.00,,75.00,0.00,,,,,,,,
56540355,4DS1613,04,21,MD,TOYT,Caton Ave NB @ Wilkens Ave,030,Red Light Violation,75.00,07/23/2020 11:02:00 AM,75.00,,75.00,0.00,,,,,,,,
56539167,9DA1998,07,21,MD,NISS,The Alameda NB @ Argonne,030,Red Light Violation,75.00,07/23/2020 11:01:00 AM,75.00,,75.00,0.00,,,,,,,,
56539597,MDB121,00,0,TX,VOLK,York Rd NB @ E Cold Spring Ln,030,Red Light Violation,75.00,07/23/2020 11:00:00 AM,75.00,,75.00,0.00,,,,,,,,
56539498,7DN0132,11,20,MD,TOYT,Caton Ave NB @ Wilkens Ave,030,Red Light Violation,75.00,07/23/2020 10:58:00 AM,75.00,,75.00,0.00,,,,,,,,
56539118,9DR2749,03,21,MD,MERZ,S Monroe St SB @ Washington Bl,030,Red Light Violation,75.00,07/23/2020 10:56:00 AM,75.00,,75.00,0.00,,,,,,,,
56540645,7DG8961,06,21,MD,HYUN,Pennsylvania Ave SB @ Dolphin,030,Red Light Violation,75.00,07/23/2020 10:51:00 AM,75.00,,75.00,0.00,,,,,,,,
56539076,6DJ1059,07,22,MD,FORD,Liberty Heights Ave WB @ W Nor,030,Red Light Violation,75.00,07/23/2020 10:51:00 AM,75.00,,75.00,0.00,,,,,,,,
56540330,KZX5577,00,0,PA,TOYOT,W Cold Spring Lane EB @ Falls,030,Red Light Violation,75.00,07/23/2020 10:41:00 AM,75.00,,75.00,0.00,,,,,,,,
56539464,SG29718,12,99,MD,DODG,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 10:39:00 AM,75.00,,75.00,0.00,,,,,,,,
56539456,1539Z5,03,21,MD,OLDS,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 10:37:00 AM,75.00,,75.00,0.00,,,,,,,,
56539761,294Z25,02,22,MD,CHEV,York Rd SB @ E Cold Spring Ln,030,Red Light Violation,75.00,07/23/2020 10:34:00 AM,75.00,,75.00,0.00,,,,,,,,
56541338,6DP6165,02,22,MD,TOYT,Wilkens Ave WB @ Caton Ave,030,Red Light Violation,75.00,07/23/2020 10:34:00 AM,75.00,,75.00,0.00,,,,,,,,
56539654,DZ2824,02,18,DC,FORD,York Rd NB @ E Cold Spring Ln,030,Red Light Violation,75.00,07/23/2020 10:33:00 AM,75.00,,75.00,0.00,,,,,,,,
56539647,8CC0259,10,21,MD,TOYT,Wilkens Ave WB @ Caton Ave,030,Red Light Violation,75.00,07/23/2020 10:31:00 AM,75.00,,75.00,0.00,,,,,,,,
56540173,UPG2666,00,0,VA,HOND,York Rd NB @ E Cold Spring Ln,030,Red Light Violation,75.00,07/23/2020 10:31:00 AM,75.00,,75.00,0.00,,,,,,,,
56540025,UKB7817,00,0,VA,FORD,York Rd SB @ E Cold Spring Ln,030,Red Light Violation,75.00,07/23/2020 10:21:00 AM,75.00,,75.00,0.00,,,,,,,,
56539324,7DS0046,04,21,MD,NISS,E Northern Pkwy WB @ N Charles,030,Red Light Violation,75.00,07/23/2020 10:17:00 AM,75.00,,75.00,0.00,,,,,,,,
56539001,72425CJ,07,20,MD,INFI,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 10:12:00 AM,75.00,,75.00,0.00,,,,,,,,
56538227,SPICEYY,03,22,MD,CHEV,N Paca St NB @ W Fayette St,030,Red Light Violation,75.00,07/23/2020 10:02:00 AM,75.00,,75.00,0.00,,,,,,,,
56538532,2DP5483,02,21,MD,MERC,Dundalk Ave NB @ O'Donnell St,030,Red Light Violation,75.00,07/23/2020 10:02:00 AM,75.00,,75.00,0.00,,,,,,,,
56538961,2EB3734,06,21,MD,AUDI,Pennsylvania Ave SB @ Dolphin,030,Red Light Violation,75.00,07/23/2020 09:59:00 AM,75.00,,75.00,0.00,,,,,,,,
56538201,51016CE,09,20,MD,KIA,N President St SB @ E Fayette,030,Red Light Violation,75.00,07/23/2020 09:51:00 AM,75.00,,75.00,0.00,,,,,,,,
56538904,6EG1124,08,20,MD,CHEV,Dundalk Ave SB @ O'Donnell St,030,Red Light Violation,75.00,07/23/2020 09:47:00 AM,75.00,,75.00,0.00,,,,,,,,
56538433,9AY4372,02,21,MD,BMW,Aliceanna St WB @ S Wolfe St,030,Red Light Violation,75.00,07/23/2020 09:40:00 AM,75.00,,75.00,0.00,,,,,,,,
56538805,4EF3197,06,22,MD,LIN,E 33rd St EB @ Loch Raven Blvd,030,Red Light Violation,75.00,07/23/2020 09:39:00 AM,75.00,,75.00,0.00,,,,,,,,
56540116,7EF4280,06,22,MD,ACUR,Sinclair Ln EB @ Moravia Rd,030,Red Light Violation,75.00,07/23/2020 09:36:00 AM,75.00,,75.00,0.00,,,,,,,,
56539209,GF0823,12,21,DC,HYUN,W Lombard St WB @ S Charles St,030,Red Light Violation,75.00,07/23/2020 09:36:00 AM,75.00,,75.00,0.00,,,,,,,,
56540108,2FHG83,08,21,MD,HOND,Loch Raven Blvd NB @ E Belvede,030,Red Light Violation,75.00,07/23/2020 09:34:00 AM,75.00,,75.00,0.00,,,,,,,,
56539159,4AL7656,11,21,MD,AUDI,W Northern Pkwy EB @ N Charles,030,Red Light Violation,75.00,07/23/2020 09:33:00 AM,75.00,,75.00,0.00,,,,,,,,
56540090,9EC2754,05,20,MD,FORD,Gwynns Falls Pkwy WB @ Reister,030,Red Light Violation,75.00,07/23/2020 09:31:00 AM,75.00,,75.00,0.00,,,,,,,,
56540322,7DJ9463,07,20,MD,DODG,E North Ave WB @ N Howard St,030,Red Light Violation,75.00,07/23/2020 09:26:00 AM,75.00,,75.00,0.00,,,,,,,,
56540314,6EE0305,05,22,MD,TOYT,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 09:25:00 AM,75.00,,75.00,0.00,,,,,,,,
56540306,6EC4604,03,22,MD,MAZD,Gwynns Falls Pkwy EB @ Reister,030,Red Light Violation,75.00,07/23/2020 09:23:00 AM,75.00,,75.00,0.00,,,,,,,,
56540264,9DK8093,09,20,MD,INFI,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 09:20:00 AM,75.00,,75.00,0.00,,,,,,,,
56538698,107Z88,06,21,MD,CHEV,Dundalk Ave SB @ O'Donnell St,030,Red Light Violation,75.00,07/23/2020 09:19:00 AM,75.00,,75.00,0.00,,,,,,,,
56540231,6AL7866,10,20,MD,FORD,Dundalk Ave SB @ O'Donnell St,030,Red Light Violation,75.00,07/23/2020 09:19:00 AM,75.00,,75.00,0.00,,,,,,,,
56538185,9EE5980,04,22,MD,CHRY,W Cold Spring Ln WB @ Reisters,030,Red Light Violation,75.00,07/23/2020 09:14:00 AM,75.00,,75.00,0.00,,,,,,,,
56540215,UKL2211,00,0,VA,HOND,N Paca St NB @ W Fayette St,030,Red Light Violation,75.00,07/23/2020 09:10:00 AM,75.00,,75.00,0.00,,,,,,,,
56540207,9DL2609,01,21,MD,NISS,Pulaski Hwy EB @ N North Point,030,Red Light Violation,75.00,07/23/2020 09:07:00 AM,75.00,,75.00,0.00,,,,,,,,
56540199,90360CH,07,21,MD,GMC,N Fulton Ave NB @ W North Ave,030,Red Light Violation,75.00,07/23/2020 09:05:00 AM,75.00,,75.00,0.00,,,,,,,,
56540066,ULZ9896,00,0,VA,MAZD,Caton Ave NB @ Wilkens Ave,030,Red Light Violation,75.00,07/23/2020 09:00:00 AM,75.00,,75.00,0.00,,,,,,,,
56539134,4DL1613,08,21,MD,TOYT,N Paca St NB @ W Fayette St,030,Red Light Violation,75.00,07/23/2020 08:57:00 AM,75.00,,75.00,0.00,,,,,,,,
56539779,19120CE,02,22,MD,KIA,E Pratt St EB @ Light St,030,Red Light Violation,75.00,07/23/2020 08:54:00 AM,75.00,,75.00,0.00,,,,,,,,
56539043,2EE6662,04,22,MD,HOND,E Monument St EB @ N Broadway,030,Red Light Violation,75.00,07/23/2020 08:51:00 AM,75.00,,75.00,0.00,,,,,,,,
56538953,9CM1302,08,20,MD,HINO,Light St SB @ W Pratt St,030,Red Light Violation,75.00,07/23/2020 08:51:00 AM,75.00,,75.00,0.00,,,,,,,,
56538458,72490HD,05,21,MD,NISS,Dundalk Ave SB @ O'Donnell St,030,Red Light Violation,75.00,07/23/2020 08:43:00 AM,75.00,,75.00,0.00,,,,,,,,
56538854,MSSEXXI,01,21,DC,TOYT,W Lombard St WB @ S Charles St,030,Red Light Violation,75.00,07/23/2020 08:37:00 AM,75.00,,75.00,0.00,,,,,,,,
56538813,8EA4172,03,20,MD,HOND,N Fulton Ave NB @ W North Ave,030,Red Light Violation,75.00,07/23/2020 08:34:00 AM,75.00,,75.00,0.00,,,,,,,,
56538755,1DS1145,02,22,MD,FORD,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 08:27:00 AM,75.00,,75.00,0.00,,,,,,,,
56539126,2EA9664,08,21,MD,HOND,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 08:15:00 AM,75.00,,75.00,0.00,,,,,,,,
56538862,4EE0667,06,20,MD,MERZ,Pulaski Hwy EB @ Moravia Park,030,Red Light Violation,75.00,07/23/2020 08:10:00 AM,75.00,,75.00,0.00,,,,,,,,
56539019,7DY0675,04,20,MD,FORD,N Calvert St NB @ E Baltimore,030,Red Light Violation,75.00,07/23/2020 08:04:00 AM,75.00,,75.00,0.00,,,,,,,,
56538110,7DT4940,06,21,MD,INFI,E Northern Pkwy WB @ N Charles,030,Red Light Violation,75.00,07/23/2020 07:58:00 AM,75.00,,75.00,0.00,,,,,,,,
56538474,7DF9048,05,22,MD,HYUN,Gwynns Falls Pkwy WB @ Reister,030,Red Light Violation,75.00,07/23/2020 07:49:00 AM,75.00,,75.00,0.00,,,,,,,,
56538342,3EC1946,03,20,MD,NISS,Reisterstown Rd SB @ Patterson,030,Red Light Violation,75.00,07/23/2020 07:47:00 AM,75.00,,75.00,0.00,,,,,,,,
56538144,CNJ1546,00,0,AZ,NISSA,N Paca St NB @ W Fayette St,030,Red Light Violation,75.00,07/23/2020 07:45:00 AM,75.00,,75.00,0.00,,,,,,,,
56541361,1DS1751,04,21,MD,TOYT,E Fayette St WB @ N President,030,Red Light Violation,75.00,07/23/2020 07:42:00 AM,75.00,,75.00,0.00,,,,,,,,
56538573,6EG1127,08,20,MD,PONT,Pulaski Hwy EB @ Moravia Park,030,Red Light Violation,75.00,07/23/2020 07:42:00 AM,75.00,,75.00,0.00,,,,,,,,
56539274,7DX2578,07,21,MD,CHEV,N Calvert St NB @ E Baltimore,030,Red Light Violation,75.00,07/23/2020 07:40:00 AM,75.00,,75.00,0.00,,,,,,,,
56539100,A306124,10,20,MD,JEEP,Park Heights Ave NB @ W Belved,030,Red Light Violation,75.00,07/23/2020 07:34:00 AM,75.00,,75.00,0.00,,,,,,,,
56538409,UHJ1621,00,0,VA,HOND,E Cold Spring Ln WB @ York Rd,030,Red Light Violation,75.00,07/23/2020 07:26:00 AM,75.00,,75.00,0.00,,,,,,,,
56537880,3BT0269,02,21,MD,MAZD,N President St SB @ E Fayette,030,Red Light Violation,75.00,07/23/2020 07:13:00 AM,75.00,,75.00,0.00,,,,,,,,
56538367,2EF2684,07,20,MD,CHEV,Reisterstown Rd SB @ W Cold Sp,030,Red Light Violation,75.00,07/23/2020 07:06:00 AM,75.00,,75.00,0.00,,,,,,,,
56539175,8BN3572,07,22,MD,TOYT,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 07:02:00 AM,75.00,,75.00,0.00,,,,,,,,
56538086,3CX6532,06,21,MD,LINC,Erdman Ave NB @ Federal St,030,Red Light Violation,75.00,07/23/2020 06:58:00 AM,75.00,,75.00,0.00,,,,,,,,
56539415,6DT1253,05,20,MD,HYUN,E Madison St WB @ N Broadway,030,Red Light Violation,75.00,07/23/2020 06:52:00 AM,75.00,,75.00,0.00,,,,,,,,
56538235,46475HT,05,21,MD,NISS,N Fulton Ave NB @ W North Ave,030,Red Light Violation,75.00,07/23/2020 06:51:00 AM,75.00,,75.00,0.00,,,,,,,,
56538011,4CT1114,01,21,MD,SUBA,S MLK Jr Blvd SB @ Washington,030,Red Light Violation,75.00,07/23/2020 06:47:00 AM,75.00,,75.00,0.00,,,,,,,,
56537732,1EC6419,12,21,MD,CHEV,W Lombard St WB @ S Charles St,030,Red Light Violation,75.00,07/23/2020 06:46:00 AM,75.00,,75.00,0.00,,,,,,,,
56537955,5DN2050,11,20,MD,AUDI,E 33rd St WB @ Greenmount Ave,030,Red Light Violation,75.00,07/23/2020 06:44:00 AM,75.00,,75.00,0.00,,,,,,,,
56537690,T93KAA,00,0,NJ,MAZDA,N President St SB @ E Fayette,030,Red Light Violation,75.00,07/23/2020 06:42:00 AM,75.00,,75.00,0.00,,,,,,,,
56537971,29496M8,09,20,MD,CHEV,E Monument St EB @ N Broadway,030,Red Light Violation,75.00,07/23/2020 06:41:00 AM,75.00,,75.00,0.00,,,,,,,,
56537716,ZKA2651,00,0,PA,CHEV,N President St SB @ E Fayette,030,Red Light Violation,75.00,07/23/2020 06:35:00 AM,75.00,,75.00,0.00,,,,,,,,
56537740,FL2302,05,21,MD,HOND,Caton Ave SB @ Wilkens Ave,030,Red Light Violation,75.00,07/23/2020 06:35:00 AM,75.00,,75.00,0.00,,,,,,,,
56538045,5EE0404,03,22,MD,CHEV,Gwynns Falls Pkwy WB @ Reister,030,Red Light Violation,75.00,07/23/2020 06:27:00 AM,75.00,,75.00,0.00,,,,,,,,
56537781,LCB689,01,21,MD,HOND,W Lombard St WB @ S Charles St,030,Red Light Violation,75.00,07/23/2020 06:25:00 AM,75.00,,75.00,0.00,,,,,,,,
56537633,2CA8136,07,21,MD,FORD,N Paca St NB @ W Fayette St,030,Red Light Violation,75.00,07/23/2020 05:52:00 AM,75.00,,75.00,0.00,,,,,,,,
56539258,4EC9656,02,20,MD,DODG,S MLK Jr Blvd NB @ W Pratt St,030,Red Light Violation,75.00,07/23/2020 05:51:00 AM,75.00,,75.00,0.00,,,,,,,,
56538102,2EG0163,08,20,MD,FORD,Reisterstown Rd SB @ Patterson,030,Red Light Violation,75.00,07/23/2020 05:40:00 AM,75.00,,75.00,0.00,,,,,,,,
56538326,FN4184,11,21,DC,FORD,Russell St NB @ Bush St,030,Red Light Violation,75.00,07/23/2020 05:36:00 AM,75.00,,75.00,0.00,,,,,,,,
56539225,UGZ1884,00,0,VA,FORD,Dundalk Ave NB @ O'Donnell St,030,Red Light Violation,75.00,07/23/2020 05:15:00 AM,75.00,,75.00,0.00,,,,,,,,
56537575,9DR2168,03,21,MD,BMW,Loch Raven Blvd SB @ E Belvede,030,Red Light Violation,75.00,07/23/2020 05:13:00 AM,75.00,,75.00,0.00,,,,,,,,
56539530,A356147,08,20,MD,HOND,E North Ave WB @ Harford Rd,030,Red Light Violation,75.00,07/23/2020 03:21:00 AM,75.00,,75.00,0.00,,,,,,,,
56539332,U35LKP,00,0,NJ,VOLKS,E North Ave EB @ Harford Ave/R,030,Red Light Violation,75.00,07/23/2020 02:44:00 AM,75.00,,75.00,0.00,,,,,,,,
56538680,7CD3723,11,21,MD,NISS,E Cold Spring Ln EB @ York Rd,030,Red Light Violation,75.00,07/23/2020 02:43:00 AM,75.00,,75.00,0.00,,,,,,,,
56539357,4EF8922,07,20,MD,FORD,Reisterstown Rd NB @ W Cold Sp,030,Red Light Violation,75.00,07/23/2020 02:28:00 AM,75.00,,75.00,0.00,,,,,,,,
56538656,1EE4041,02,22,MD,INFI,E Madison St WB @ St Paul St,030,Red Light Violation,75.00,07/23/2020 02:18:00 AM,75.00,,75.00,0.00,,,,,,,,
56537989,9DB5660,12,21,MD,VOLK,W Lombard St WB @ S Charles St,030,Red Light Violation,75.00,07/23/2020 02:14:00 AM,75.00,,75.00,0.00,,,,,,,,
56538722,9EF4492,06,21,MD,HYUN,Dundalk Ave SB @ O'Donnell St,030,Red Light Violation,75.00,07/23/2020 02:03:00 AM,75.00,,75.00,0.00,,,,,,,,
56538771,UHJ6148,00,0,VA,HOND,E North Ave WB @ N Howard St,030,Red Light Violation,75.00,07/23/2020 01:57:00 AM,75.00,,75.00,0.00,,,,,,,,
56538763,8EE0043,05,22,MD,HOND,Reisterstown Rd SB @ Patterson,030,Red Light Violation,75.00,07/23/2020 01:55:00 AM,75.00,,75.00,0.00,,,,,,,,
56539548,BC2749,12,99,MD,CHEV,Park Heights Ave SB @ W Belved,030,Red Light Violation,75.00,07/23/2020 01:14:00 AM,75.00,,75.00,0.00,,,,,,,,
56537682,UNR2061,00,0,VA,HOND,E Pratt St EB @ Light St,030,Red Light Violation,75.00,07/23/2020 01:06:00 AM,75.00,,75.00,0.00,,,,,,,,
56537807,4EB9607,01,22,MD,MERZ,Dundalk Ave NB @ O'Donnell St,030,Red Light Violation,75.00,07/23/2020 12:56:00 AM,75.00,,75.00,0.00,,,,,,,,
56550644,4EE0506,05,21,MD,BMW,N President St NB @ E Fayette,030,Red Light Violation,75.00,07/23/2020 12:46:00 AM,75.00,,75.00,0.00,,,,,,,,
56537898,9DZ0550,10,21,MD,CHEV,Russell St SB @ Bayard St,030,Red Light Violation,75.00,07/23/2020 12:08:00 AM,75.00,,75.00,0.00,,,,,,,,
56538037,7DE8168,04,21,MD,CHEV,Pulaski Hwy EB @ Moravia Park,030,Red Light Violation,75.00,07/22/2020 11:22:00 PM,75.00,,75.00,0.00,,,,,,,,
56538631,4DY3659,01,21,MD,ACUR,N Calvert St NB @ E Baltimore,030,Red Light Violation,75.00,07/22/2020 10:57:00 PM,75.00,,75.00,0.00,,,,,,,,
56538623,06672C,06,21,MD,RAM,Pulaski Hwy EB @ Moravia Park,030,Red Light Violation,75.00,07/22/2020 10:55:00 PM,75.00,,75.00,0.00,,,,,,,,
56537963,4DX1456,06,21,MD,SUBA,S Monroe St NB @ Washington Bl,030,Red Light Violation,75.00,07/22/2020 10:37:00 PM,75.00,,75.00,0.00,,,,,,,,
56537724,386646T,09,20,MD,HYUN,E Madison St WB @ N Linwood Av,030,Red Light Violation,75.00,07/22/2020 10:32:00 PM,75.00,,75.00,0.00,,,,,,,,
56538292,18084TT,08,20,MD,FORD,Windsor Mill Rd EB @ N Forest,030,Red Light Violation,75.00,07/22/2020 10:28:00 PM,75.00,,75.00,0.00,,,,,,,,
56537864,A339459,08,20,MD,ACUR,E Monument St EB @ N Broadway,030,Red Light Violation,75.00,07/22/2020 10:23:00 PM,75.00,,75.00,0.00,,,,,,,,
56538581,A356117,08,20,MD,HOND,Light St SB @ W Pratt St,030,Red Light Violation,75.00,07/22/2020 10:10:00 PM,75.00,,75.00,0.00,,,,,,,,
56538524,6EF7402,06,20,MD,CHRY,Windsor Mill Rd WB @ N Forest,030,Red Light Violation,75.00,07/22/2020 09:54:00 PM,75.00,,75.00,0.00,,,,,,,,
56538508,1CX2406,05,21,MD,CHEV,Dundalk Ave NB @ O'Donnell St,030,Red Light Violation,75.00,07/22/2020 09:53:00 PM,75.00,,75.00,0.00,,,,,,,,
56538482,2CX8728,05,21,MD,MERZ,Light St SB @ W Pratt St,030,Red Light Violation,75.00,07/22/2020 09:47:00 PM,75.00,,75.00,0.00,,,,,,,,
56538136,7DZ9915,08,20,MD,NISS,E North Ave WB @ N Howard St,030,Red Light Violation,75.00,07/22/2020 09:32:00 PM,75.00,,75.00,0.00,,,,,,,,
56537435,3EC5592,01,22,MD,HOND,N Calvert St NB @ E Baltimore,030,Red Light Violation,75.00,07/22/2020 09:32:00 PM,75.00,,75.00,0.00,,,,,,,,
56535868,6DG4182,05,21,MD,NISS,E 33rd St WB @ Greenmount Ave,030,Red Light Violation,75.00,07/22/2020 09:25:00 PM,75.00,,75.00,0.00,,,,,,,,
56537922,2EG1547,07,22,MD,FORD,N Fulton Ave NB @ W North Ave,030,Red Light Violation,75.00,07/22/2020 09:19:00 PM,75.00,,75.00,0.00,,,,,,,,
56535843,17749M5,05,21,MD,HYUN,Dundalk Ave NB @ O'Donnell St,030,Red Light Violation,75.00,07/22/2020 09:15:00 PM,75.00,,75.00,0.00,,,,,,,,
56537377,1CT2997,01,20,MD,TOYT,N Calvert St NB @ E Baltimore,030,Red Light Violation,75.00,07/22/2020 09:12:00 PM,75.00,,75.00,0.00,,,,,,,,
56537351,8EE9859,06,22,MD,NISS,E Belvedere Ave EB @ Hillen Rd,030,Red Light Violation,75.00,07/22/2020 09:08:00 PM,75.00,,75.00,0.00,,,,,,,,
56537948,9DJ0610,06,19,MD,HOND,E Belvedere Ave EB @ Hillen Rd,030,Red Light Violation,75.00,07/22/2020 09:00:00 PM,75.00,,75.00,0.00,,,,,,,,
56537286,9DC8017,12,20,MD,HOND,Liberty Heights Ave WB @ W Nor,030,Red Light Violation,75.00,07/22/2020 08:50:00 PM,75.00,,75.00,0.00,,,,,,,,
56537252,6EB1166,10,21,MD,PONT,Dundalk Ave SB @ O'Donnell St,030,Red Light Violation,75.00,07/22/2020 08:47:00 PM,75.00,,75.00,0.00,,,,,,,,
56537237,7DJ5430,06,21,MD,CHEV,Frederick Ave WB @ S Beechfiel,030,Red Light Violation,75.00,07/22/2020 08:45:00 PM,75.00,,75.00,0.00,,,,,,,,
56537203,7EE0867,03,22,MD,TOYT,E 33rd St WB @ Greenmount Ave,030,Red Light Violation,75.00,07/22/2020 08:37:00 PM,75.00,,75.00,0.00,,,,,,,,
56535280,ULZ1027,00,0,VA,SUBA,W Lombard St WB @ S Charles St,030,Red Light Violation,75.00,07/22/2020 08:28:00 PM,75.00,,75.00,0.00,,,,,,,,
56537112,JUAREZ8,06,21,MD,TOYT,E Pratt St EB @ Light St,030,Red Light Violation,75.00,07/22/2020 08:24:00 PM,75.00,,75.00,0.00,,,,,,,,
56537070,5EF7157,06,20,MD,NISS,E North Ave WB @ Harford Rd,030,Red Light Violation,75.00,07/22/2020 08:19:00 PM,75.00,,75.00,0.00,,,,,,,,
56537823,228Z18,05,22,MD,HOND,Dundalk Ave NB @ O'Donnell St,030,Red Light Violation,75.00,07/22/2020 08:15:00 PM,75.00,,75.00,0.00,,,,,,,,
56535215,3BC3589,06,22,MD,PORS,Russell St NB @ Bush St,030,Red Light Violation,75.00,07/22/2020 08:15:00 PM,75.00,,75.00,0.00,,,,,,,,
56539423,8DR4542,03,22,MD,HOND,Erdman Ave WB @ N Macon St,030,Red Light Violation,75.00,07/22/2020 08:14:00 PM,75.00,,75.00,0.00,,,,,,,,
56537658,UMA9249,00,0,VA,MAZD,Pulaski Hwy EB @ Moravia Park,030,Red Light Violation,75.00,07/22/2020 07:57:00 PM,75.00,,75.00,0.00,,,,,,,,
56537484,5EA8945,11,21,MD,CHEV,E North Ave WB @ N Wolfe St,030,Red Light Violation,75.00,07/22/2020 07:47:00 PM,75.00,,75.00,0.00,,,,,,,,
56537914,2EG1515,07,20,MD,HOND,E Madison St WB @ N Linwood Av,030,Red Light Violation,75.00,07/22/2020 07:46:00 PM,75.00,,75.00,0.00,,,,,,,,
56535850,8DH5599,07,20,MD,CHEV,N Calvert St NB @ E Baltimore,030,Red Light Violation,75.00,07/22/2020 07:45:00 PM,75.00,,75.00,0.00,,,,,,,,
56537294,2DY5853,07,21,MD,DODG,E Northern Pkwy WB @ N Charles,030,Red Light Violation,75.00,07/22/2020 07:36:00 PM,75.00,,75.00,0.00,,,,,,,,
56537229,5EA0551,11,20,MD,ACUR,W Lombard St WB @ S Charles St,030,Red Light Violation,75.00,07/22/2020 07:36:00 PM,75.00,,75.00,0.00,,,,,,,,
56537195,KWES08,09,20,FL,CHEV,Light St SB @ W Pratt St,030,Red Light Violation,75.00,07/22/2020 07:32:00 PM,75.00,,75.00,0.00,,,,,,,,
56535835,A352075,09,21,MD,JEEP,N Calvert St NB @ E Baltimore,030,Red Light Violation,75.00,07/22/2020 07:22:00 PM,75.00,,75.00,0.00,,,,,,,,
56535827,3CB7655,07,22,MD,FORD,Liberty Heights Ave WB @ W Nor,030,Red Light Violation,75.00,07/22/2020 07:18:00 PM,75.00,,75.00,0.00,,,,,,,,
56535819,9DX1841,09,21,MD,HOND,Erdman Ave EB @ Belair Rd,030,Red Light Violation,75.00,07/22/2020 07:18:00 PM,75.00,,75.00,0.00,,,,,,,,
56535801,4DY3331,02,22,MD,KIA,W Pratt St EB @ S MLK Jr Blvd,030,Red Light Violation,75.00,07/22/2020 07:17:00 PM,75.00,,75.00,0.00,,,,,,,,
56537054,4DP3953,12,20,MD,HOND,Liberty Heights Ave WB @ W Nor,030,Red Light Violation,75.00,07/22/2020 07:09:00 PM,75.00,,75.00,0.00,,,,,,,,
56537450,7DT7942,06,21,MD,CHRY,S Monroe St SB @ Washington Bl,030,Red Light Violation,75.00,07/22/2020 07:06:00 PM,75.00,,75.00,0.00,,,,,,,,
56537328,9BZ6173,06,21,MD,TOYT,E North Ave WB @ Harford Rd,030,Red Light Violation,75.00,07/22/2020 06:55:00 PM,75.00,,75.00,0.00,,,,,,,,
56537344,3DT8366,04,21,MD,FORD,N President St SB @ E Fayette,030,Red Light Violation,75.00,07/22/2020 06:55:00 PM,75.00,,75.00,0.00,,,,,,,,
56538177,KYX5781,00,0,PA,NISSA,S Monroe St NB @ Washington Bl,030,Red Light Violation,75.00,07/22/2020 06:51:00 PM,75.00,,75.00,0.00,,,,,,,,
56537260,3DW8383,06,22,MD,MITS,The Alameda NB @ Argonne,030,Red Light Violation,75.00,07/22/2020 06:43:00 PM,75.00,,75.00,0.00,,,,,,,,
56537245,HZP6480,00,0,PA,VOLKS,N President St SB @ E Fayette,030,Red Light Violation,75.00,07/22/2020 06:39:00 PM,75.00,,75.00,0.00,,,,,,,,
56537161,4DT4088,05,22,MD,MITS,Erdman Ave EB @ Belair Rd,030,Red Light Violation,75.00,07/22/2020 06:23:00 PM,75.00,,75.00,0.00,,,,,,,,
56537153,A317426,01,20,MD,ACUR,Frederick Ave EB @ S Beechfiel,030,Red Light Violation,75.00,07/22/2020 06:18:00 PM,75.00,,75.00,0.00,,,,,,,,
